Country,Year,1st_pillar_Institutions,2nd_pillar_Infrastructure,3rd_pillar_Macroeconomic_environment,4th_pillar_Health_and_primary_education,5th_pillar_Higher_education_and_training,6th_pillar_Goods_market_efficiency,7th_pillar_Labor_market_efficiency,8th_pillar_Financial_market_development,9th_pillar_Technological_readiness,10th_pillar_Market_size,11th_pillar_Business_sophistication_,12th_pillar_Innovation,Global_Competitiveness_Index,Population,GDP,Income group,Region,Forum_classification
Swaziland,2016,,,,,,,,,,,,,3.4089503000000003,1312783,5515,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Rwanda,2017,,,,,,,,,,,,,4.245391308625,1314789,5395,Lower middle income,Sub-Saharan Africa,Sub-Saharan Africa
Sweden,2007,5.8622670679999995,5.711066006,5.7556687570000005,6.439433072000001,5.979333662,5.369856281000001,4.608939198,5.725199625,5.868454176,4.467504356,5.703901684,5.533985229,5.542378724,9153316,44005,High income,Advanced economies,Europe and North America
Sweden,2008,6.045421067,5.706307891,5.883650485,6.354541719,5.828428141,5.335782031,4.7431951980000004,5.648057349,5.993934353999999,4.565734411,5.640277932,5.420148907000001,5.534821041,9226333,43421,High income,Advanced economies,Europe and North America
Sweden,2009,6.098292256000001,5.818432756,5.698870767000001,6.2232550589999995,5.761214101,5.271796698,4.909234218,5.170365127,6.150504439,4.625233762,5.661252941,5.388871596,5.506823584,9303432,40820,High income,Advanced economies,Europe and North America
Sweden,2010,6.12268792,5.762133607000001,5.605737131000001,6.411981344,5.899195627,5.302852328999999,4.891997642,5.147589412,6.122579169,4.576657386,5.875462487999999,5.454738616,5.556396463,9382297,42898,High income,Advanced economies,Europe and North America
Sweden,2011,6.055684502,5.740514797,6.08341877,6.345154247999999,5.811123171,5.205150617,4.819819555,5.2432581769999995,6.28790807,4.590812587,5.829906933999999,5.755762297,5.612261682000001,9462352,43709,High income,Advanced economies,Europe and North America
Sweden,2012,5.727628577999999,5.689305482999999,6.1593212479999995,6.455461422999999,5.7497222720000005,5.137277327,4.80759831,5.291921586,6.287116963,4.620585988,5.5605596660000005,5.559000606000001,5.527371747999999,9543457,43263,High income,Advanced economies,Europe and North America
Sweden,2013,5.717705938,5.595389343,6.050746141,6.449112023,5.689523078,5.098892279,4.882928034,5.321314527,6.218188481,4.636554599999999,5.483462349,5.428878117000001,5.481448825,9624247,43448,High income,Advanced economies,Europe and North America
Sweden,2014,5.431349142999999,5.5494778810000005,6.064118852999999,6.388182937000001,5.588103867999999,5.0445916330000005,4.785282186,5.24921856,6.1906498679999995,4.622752394,5.380912864,5.371689215,5.407929962000001,9703247,44029,High income,Advanced economies,Europe and North America
Sweden,2015,5.578364305,5.552420644,6.084017273,6.394175719,5.665417397000001,5.082696158,4.817243615,4.98813447,6.242228395,4.636258699,5.441189624,5.457432807000001,5.434573822999999,9779426,44892,High income,Advanced economies,Europe and North America
Sweden,2016,5.937382261000001,5.581720904,6.329175209,6.373899017,5.634256995,5.287969543,4.856258211,5.216828771,6.2919249839999996,4.59974351,5.592756959,5.48575107,5.530133575,10226210,42330,High income,Advanced economies,Europe and North America
Sweden,2017,5.590189204,5.562834329,6.438766666,6.409651602,5.588039332,5.226564204,4.8747108830000005,5.134845352,6.30233265,4.662175999,5.634237188999999,5.497684542000001,5.518916051000001,10067744,41487,High income,Advanced economies,Europe and North America
Switzerland,2007,5.899265402999999,6.32267338,5.688367492,6.296555439,5.6289961470000005,5.38861874,5.644815829,5.400177696,5.6733091810000005,4.380322387,5.79994744,5.739029154,5.617542906000001,7560141,54483,High income,Advanced economies,Europe and North America
Switzerland,2008,5.969982825,6.399389547999999,5.972779072000001,6.21638984,5.603004208,5.341723706000001,5.655089631,5.261461061,5.761887805,4.494829192,5.814391646,5.535687652999999,5.606938593,7646542,55020,High income,Advanced economies,Europe and North America
Switzerland,2009,5.851884192999999,6.349006154,5.6335505999999995,6.104244243999999,5.60231228,5.243416174,5.782849388,5.148580976,6.013607144,4.5554260189999995,5.806885855,5.555996099,5.596882551,7737316,53179,High income,Advanced economies,Europe and North America
Switzerland,2010,5.766192571,6.088561509,5.805291442000001,6.557697455,5.787093474,5.309272989,5.915435465,5.336587732,5.599072016,4.539660124,5.813538628,5.599330598,5.630077683,7830534,54183,High income,Advanced economies,Europe and North America
Switzerland,2011,5.77698559,6.145418985,6.278949421,6.52916708,5.795792175,5.241498914,5.954572282999999,5.347383914,6.302578692000001,4.51154888,5.821470572999999,5.7663077629999995,5.7374740420000006,7925813,54551,High income,Advanced economies,Europe and North America
Switzerland,2012,5.752095786,6.220701194,6.3824585229999995,6.5415790529999995,5.895514482,5.2642612710000005,5.898927316,5.303920066,6.016120986000001,4.51901945,5.78561414,5.784410563,5.721825731,8022628,54573,High income,Advanced economies,Europe and North America
Switzerland,2013,5.6320380089999995,6.195959685,6.286217288,6.484408017000001,5.877913246,5.257028639,5.757388689,5.234982349,5.934379167,4.561605707,5.748586011,5.699265347000001,5.665717002999999,8118719,54983,High income,Advanced economies,Europe and North America
Switzerland,2014,5.604804446,6.175614067000001,6.396563219,6.517608274,5.977075287000001,5.387891517999999,5.75009138,5.292424237,5.974098522999999,4.56564441,5.792319847000001,5.696253818,5.703617662999999,8211383,55776,High income,Advanced economies,Europe and North America
Switzerland,2015,5.766670847,6.204708537,6.538330799,6.526291961,5.998939478,5.380982252999999,5.798600017,5.102511806,6.314145046,4.6879774339999996,5.794629651,5.764284282999999,5.759233533,8298663,56118,High income,Advanced economies,Europe and North America
Switzerland,2016,5.889183981,6.235111334,6.45028139,6.584407239,6.030959553,5.422860297000001,5.948718725,5.261793276000001,6.41328469,4.629509041,5.802792434,5.802446957000001,5.807662238,8377286,53156,High income,Advanced economies,Europe and North America
Switzerland,2017,5.934759136,6.25539869,6.5747992779999995,6.782866928,6.074318795,5.49819927,5.940361276,5.290231212,6.389892395,4.687002875,5.892159914,5.821236451,5.857734475,8466017,52986,High income,Advanced economies,Europe and North America
Syria,2007,3.988192148,3.1899143910000003,4.451805827,5.424281833999999,3.134705025,3.9487329289999997,3.724500561,3.439027406,2.497820475,3.4956064660000004,4.002331296,2.8813463489999998,3.910910655,19425597,6094,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Syria,2008,4.203136432,3.3015148819999998,4.606831497,5.41956075,3.2842230989999996,3.941586118,3.6685862510000002,3.275377375,2.638044798,3.629389679,3.9380503630000003,2.9717548139999996,3.994572091,20097057,6246,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Syria,2009,4.036670248,3.2783751339999996,4.517331577,5.381046866,3.241175749,3.830075185,3.430087219,3.100589502,2.7528833460000004,3.7642381489999996,3.641144086,2.705068748,3.763683119,20566871,6497,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Syria,2010,3.759155873,2.8800218710000003,4.75135911,5.742642543,3.3076243080000003,3.687760074,3.432726409,3.1915066839999997,2.922491913,3.746744146,3.450746837,2.492465329,3.785814034,20720602,6603,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Syria,2011,3.8189691110000004,3.305546577,4.75790263,5.7658979210000005,3.4461639010000003,3.916363289,3.4898229030000003,3.3491242310000002,3.085305356,3.7636040489999996,3.565969767,2.5488754559999998,3.8497056489999997,20501167,6358,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Syria,2012,,,,,,,,,,,,,3.8609371095999996,19978756,6432,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Syria,2013,,,,,,,,,,,,,3.8609371095999996,19322593,5464,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Syria,2014,,,,,,,,,,,,,3.8609371095999996,18772481,5105,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Syria,2015,,,,,,,,,,,,,3.8609371095999996,18502413,4637,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Syria,2016,,,,,,,,,,,,,3.8609371095999996,19403558,4335,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Serbia,2017,,,,,,,,,,,,,3.8822362366363636,19400007,4300,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Tajikistan,2007,3.604102156,2.412290902,3.543546004,4.7234227230000005,3.060664047,3.472193728,4.254398944,3.160699127,2.268631317,2.230111333,3.180326799,2.817386808,3.36850452,7099021,1898,Lower middle income,Commonwealth of Independent States,Eurasia
Tajikistan,2008,3.742265565,2.684838539,3.179910454,4.990805821,3.238379648,3.635006077,4.259295286,3.2557585939999996,2.312705715,2.409483929,3.3475174869999997,2.9698208110000004,3.462393221,7254072,2001,Lower middle income,Commonwealth of Independent States,Eurasia
Tajikistan,2009,3.7111618930000003,2.7267647569999998,2.6289195569999997,4.9655686789999995,3.206696322,3.5676646410000004,4.4324209130000005,2.9881324,2.567511384,2.539511935,3.248603713,2.871361873,3.3838077319999997,7414960,2029,Lower middle income,Commonwealth of Independent States,Eurasia
Tajikistan,2010,3.76490547,2.628473657,3.251763048,5.323214585,3.407005124,3.5386379580000002,4.3815285919999996,3.135930725,2.743869707,2.3040262,3.133701359,2.789135416,3.531466001,7581696,2110,Lower middle income,Commonwealth of Independent States,Eurasia
Tajikistan,2011,3.932347823,2.8352606760000003,3.97196972,5.388799701,3.635720758,3.7750658539999997,4.33342284,3.321637173,2.8982681039999996,2.528128798,3.378925432,3.01014967,3.774364438,7753925,2212,Lower middle income,Commonwealth of Independent States,Eurasia
Tajikistan,2012,3.958597923,2.659114521,3.819017482,5.434112495,3.860054028,4.0375669919999995,4.5543000419999995,3.347026519,2.9732289410000003,2.569715679,3.709409589,3.21893286,3.798778636,7930929,2320,Lower middle income,Commonwealth of Independent States,Eurasia
Tajikistan,2013,,,,,,,,,,,,,3.720076479454546,8111894,2432,Lower middle income,Commonwealth of Independent States,Eurasia
Tajikistan,2014,3.897656778,2.65332814,4.699558296,5.558759171,3.9722928410000002,3.988500425,4.2472389580000005,3.396027342,2.825202377,2.759520976,3.834409475,3.1705325760000003,3.9325312460000004,8295840,2533,Lower middle income,Commonwealth of Independent States,Eurasia
Tajikistan,2015,4.102726869,2.933002165,4.644746867,5.608915818,4.1232486,4.119398648,4.4247567000000005,3.380699182,2.811705965,2.719537351,3.803699157,3.3219570419999997,4.030345372,8481855,2582,Lower middle income,Commonwealth of Independent States,Eurasia
Tajikistan,2016,4.409053732,3.1995406710000003,4.31398797,5.713570811,4.275140433,4.306024306,4.588322251,3.486803185,2.837736824,2.594198259,3.838796673,3.576515557,4.11928559,8692209,2449,Lower middle income,Commonwealth of Independent States,Eurasia
Tajikistan,2017,4.412803651,3.3373052339999996,4.10033127,5.749440742000001,4.30966619,4.338500982,4.588248183,3.48680315,2.951192832,2.77386252,3.8671649130000003,3.5765154839999997,4.135556786,8921343,2440,Lower middle income,Commonwealth of Independent States,Eurasia
Tanzania,2007,3.9672904439999996,2.529480261,4.026375296,4.178208752,2.548854985,3.9216845780000003,4.382607333999999,4.029485703,2.604602479,2.809889288,3.6094107839999996,3.14701715,3.558112833,41522004,1980,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Tanzania,2008,3.807385824,2.276742402,4.338394396,4.0259687930000005,2.416147577,3.74190428,4.297733583,3.859505889,2.5077905819999997,3.2145423760000003,3.413725658,2.820073727,3.491980114,42844744,2030,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Tanzania,2009,3.798643947,2.453042075,4.536105895,4.032520054,2.581180302,3.786974931,4.241387924,4.103640025,2.611126838,3.355648188,3.5291548489999998,2.892893463,3.589928899,44222113,2076,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Tanzania,2010,3.73634576,2.374063786,3.8723943569999997,4.670771394,2.539128395,3.795872587,4.284133149,3.951412929,2.59191891,3.3661237180000003,3.4961078569999997,2.945917515,3.5565879939999996,45648525,2143,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Tanzania,2011,3.6344702769999997,2.410401078,3.850419187,4.666174573999999,2.690110673,3.8230681730000002,4.325437634,3.886118857,2.699518054,3.394943514,3.4757061080000002,3.1072014980000002,3.56324561,47122998,2243,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Tanzania,2012,3.6203929219999997,2.2678033330000003,4.119795517,4.602186878,2.713968224,3.894142837,4.55267207,3.869756195,2.7737171210000002,3.499168526,3.5108069019999997,3.120898085,3.600019212,48645709,2288,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Tanzania,2013,3.54856169,2.295583452,3.64743164,4.64012175,2.539304245,3.8881903330000003,4.488083034,3.7197076410000003,2.697055905,3.585808664,3.4990842210000004,3.056679325,3.503874275,50213457,2382,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Tanzania,2014,3.489921933,2.255394478,4.06203273,4.864060671,2.448296627,3.904400331,4.390649421,3.724893481,2.51328826,3.612935285,3.4926716939999998,3.032228832,3.565177683,51822621,2472,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Tanzania,2015,3.539473122,2.407578746,4.532023925,4.278901113,2.472815207,3.887620863,4.436814419,3.446185093,2.463646134,3.758177475,3.43403932,3.0317318789999996,3.5691476019999997,53470420,2571,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Tanzania,2016,3.7618822830000003,2.671539086,4.622747106,4.233155591,2.60153609,3.9258564369999998,4.330971065,3.5474822969999997,2.594572661,3.725516588,3.530435185,3.195913744,3.670570216,53767286,2343,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Tanzania,2017,3.846456,2.7744538910000003,4.596222698,4.283992354,2.626496176,3.902418715,4.29086541,3.519350195,2.640436645,3.8102489189999997,3.683243915,3.2227619069999998,3.710558157,57310019,2293,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Thailand,2007,4.3272391610000005,4.845520951,5.466527548999999,5.474556541,4.381117433,4.662923923,5.094983244,4.634738259,3.607948093,4.993962094,4.452083774,3.619926463,4.696291018999999,66353572,11940,Upper middle income,Emerging and Developing Asia,East Asia and Pacific
Thailand,2008,4.174083271000001,4.669459936,5.4091024679999995,5.610432092000001,4.306334754,4.528916424,4.984224848,4.604118989,3.366399757,4.915367436,4.432659843,3.3799610760000003,4.602385673,66453255,12216,Upper middle income,Emerging and Developing Asia,East Asia and Pacific
Thailand,2009,3.97942062,4.5716526239999995,5.366836069,5.519987938,4.271627673999999,4.459749036,4.833776757,4.485724507,3.714231303,5.005760789,4.370273962,3.29165874,4.557792199,66548197,11915,Upper middle income,Emerging and Developing Asia,East Asia and Pacific
Thailand,2010,3.951858067,4.836222568999999,4.928143445,5.551116638,4.25180416,4.457447095,4.817977882,4.428417672,3.5600275960000003,4.947597797,4.2252902,3.3371935360000005,4.510130942,66692024,12822,Upper middle income,Emerging and Developing Asia,East Asia and Pacific
Thailand,2011,3.85291954,4.65153424,5.5234291220000005,5.490062947999999,4.245773561,4.470846453,4.7509135019999995,4.3544619430000004,3.465612391,5.01587689,4.200331731,3.296468603,4.5185916630000005,66902958,12798,Upper middle income,Emerging and Developing Asia,East Asia and Pacific
Thailand,2012,3.816271866,4.615695581000001,5.549729632999999,5.562880147,4.345555301,4.56286101,4.3194730130000005,4.459232077,3.5580206789999997,5.042666591000001,4.252747505,3.1859740260000002,4.517044522,67164130,13586,Upper middle income,Emerging and Developing Asia,East Asia and Pacific
Thailand,2013,3.7856114080000003,4.533533638,5.608936275,5.522480734,4.28679694,4.665041846,4.348284507,4.614138883,3.560019904,5.099969422,4.417562688,3.2446240860000004,4.5426865030000005,67451422,13932,Upper middle income,Emerging and Developing Asia,East Asia and Pacific
Thailand,2014,3.6631476000000003,4.583868313,6.005181581,5.797173126000001,4.5817711039999995,4.73829664,4.24261214,4.611894368,3.9414247189999996,5.092827702,4.402883667,3.283614612,4.656664199,67725979,13986,Upper middle income,Emerging and Developing Asia,East Asia and Pacific
Thailand,2015,3.6927475660000004,4.615933657,5.676737083,5.760570542000001,4.5712040510000005,4.685402853,4.233698663,4.381780489,4.23593104,5.245057411,4.35530128,3.40773422,4.6421735360000005,67959359,14512,Upper middle income,Emerging and Developing Asia,East Asia and Pacific
Thailand,2016,3.7328284610000004,4.394333973999999,6.1200193160000005,5.533944065,4.538301468999999,4.66243754,4.234393395,4.387047828,4.300654139,5.223249193,4.270395223,3.4263947860000004,4.641792379,70111325,13222,Upper middle income,Emerging and Developing Asia,East Asia and Pacific
Thailand,2017,3.7963217960000004,4.700474767,6.225674142000001,5.51063125,4.564377734,4.721291449,4.258374902,4.438968651000001,4.480786667,5.236680351,4.371813297,3.464285991,4.723488473,69037513,13223,Upper middle income,Emerging and Developing Asia,East Asia and Pacific
Trinidad and Tobago,2007,3.465945665,3.32475571,5.793553116,5.474610925,3.86748472,4.0350827119999995,4.322421673,4.703391812,3.106056109,2.6409074969999997,3.931218287,3.00000376,3.881659861,1309260,30008,High income,Latin America and the Caribbean,Latin America and the Caribbean
Trinidad and Tobago,2008,3.439145097,3.64730593,5.245305463,5.392332675,3.813570297,3.955372212,4.277077589,4.566397009,3.398421716,2.6903198180000003,3.9757100939999996,2.968519389,3.8517844610000003,1315372,30875,High income,Latin America and the Caribbean,Latin America and the Caribbean
Trinidad and Tobago,2009,3.7215747930000003,4.088712401,5.354384207,5.504662786,4.04672236,3.9312511960000003,4.269790778,4.704543431,3.5536120810000003,2.872079981,3.901490194,2.94623208,3.9087917030000003,1321624,29383,High income,Latin America and the Caribbean,Latin America and the Caribbean
Trinidad and Tobago,2010,3.8891866289999997,4.528150088,4.590399515,5.7809894139999995,4.237805143,3.939924623,4.2534278,4.57033552,3.9228572839999996,2.78012506,3.8303695660000003,2.897530017,3.971297597,1328095,29321,High income,Latin America and the Caribbean,Latin America and the Caribbean
Trinidad and Tobago,2011,3.670493563,4.356320246,4.916934479,5.785095202999999,4.20252156,3.908147289,4.121178521,4.389142033,4.043725212,2.7046292289999996,3.88923285,2.988495346,4.004282347,1334790,28743,High income,Latin America and the Caribbean,Latin America and the Caribbean
Trinidad and Tobago,2012,3.594382151,4.30297961,6.046142566,5.8496258270000006,4.200788256,3.922774818,3.9726872419999997,4.165822192,4.060296817,2.8039250289999997,3.7578701,2.8989319669999998,4.008781181,1341579,29086,High income,Latin America and the Caribbean,Latin America and the Caribbean
Trinidad and Tobago,2013,3.5796649030000003,4.368566103,5.058152933,5.80685819,4.206225422,4.026062671,4.1501401819999995,4.31998889,3.930337653,2.783798504,3.859852138,2.923310683,3.909515973,1348240,29469,High income,Latin America and the Caribbean,Latin America and the Caribbean
Trinidad and Tobago,2014,3.462286717,4.514779177,5.3865526820000005,5.938719487,4.1929808689999994,4.075421625,3.9713575039999998,4.325761489,3.95916641,2.8655075310000004,3.9423490510000003,2.992087522,3.954465341,1354483,29820,High income,Latin America and the Caribbean,Latin America and the Caribbean
Trinidad and Tobago,2015,3.366595883,4.457212469,4.870051009,5.8971146029999995,4.261042083,4.051541217,3.97067629,4.035138917,4.229827631,3.025534574,3.9260599760000003,3.052135981,3.9407581510000003,1360088,30113,High income,Latin America and the Caribbean,Latin America and the Caribbean
Trinidad and Tobago,2016,3.360045784,4.328325949,3.875808958,5.91950605,4.295877863,4.02389979,4.010572322,4.120583435,4.678854053,3.025440958,3.914890122,3.0226674769999997,3.927753679,1372760,28008,High income,Latin America and the Caribbean,Latin America and the Caribbean
Trinidad and Tobago,2017,3.4929573680000003,4.3219229519999995,3.8429250839999995,5.929396402999999,5.104346565,4.089585388,4.012569505,4.188401198,4.864467853,3.1559131660000004,4.064630007,2.975243486,4.089623503,1369125,28802,High income,Latin America and the Caribbean,Latin America and the Caribbean
Tunisia,2007,5.159902874,4.535826695,4.79795219,6.127045614,4.77715621,4.7740498119999994,4.1621719530000005,4.315477527,3.4334714,3.675870582,4.610845793999999,4.020615575,4.5918425869999995,10298717,9585,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Tunisia,2008,5.151035928,4.559951837,4.866210776,6.093856242,4.849837391,4.796070195,4.074633375,4.0934491589999995,3.6792431039999998,3.633434561,4.513368573,3.912348852,4.582280332,10408091,9938,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Tunisia,2009,5.022063408999999,4.616894657,4.76652015,5.953509287999999,4.702227709,4.574331129,4.071314351,3.968073752,3.818724838,3.6945828560000002,4.241146575,3.6425649630000003,4.49918888,10522214,10187,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Tunisia,2010,5.190024667,4.495330208,5.092953831,6.229539692,4.889861287,4.678835586,4.262754054,4.274979625,3.858068724,3.719552766,4.337196277,3.8473866830000003,4.650351658,10639194,10411,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Tunisia,2011,4.540927326,4.361839433,5.3254187239999995,6.088526986000001,4.6662930330000005,4.424589864,3.965730844,3.988015672,3.816166818,3.811947436,4.162098286,3.5808318960000003,4.474879728,10758870,10235,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Tunisia,2012,,,,,,,,,,,,,4.2602185099,10881450,10609,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Tunisia,2013,3.846723262,3.8965082260000004,4.368755786,5.977870302,4.215043785,4.1015446330000005,3.6730712999999997,3.5582279389999996,3.465904917,3.8642492219999998,3.886748112,3.056972682,4.06267528,11005706,10768,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Tunisia,2014,3.702277432,3.801159471,4.033660585,6.002101957000001,4.2766035339999995,4.030668842,3.5063658380000002,3.35038786,3.379281751,3.8668987280000002,3.7803737319999997,3.012793058,3.961095497,11130154,10825,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Tunisia,2015,3.759856534,3.7285341360000004,4.331476341,5.917700578,4.119723507,3.916270336,3.329032751,3.1112681319999997,3.5749683119999998,3.874377325,3.5829132789999996,2.944299335,3.927254086,11253554,11126,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Tunisia,2016,3.81120419,3.738450619,4.164765642,5.921620429,4.019880843,3.933118823,3.244619964,3.21077327,3.7285852719999997,3.7851042010000002,3.61051651,3.0317547360000003,3.9225578480000003,11486026,10240,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Tunisia,2017,3.7772544289999996,3.825963052,3.944934825,5.951697328,4.091200700000001,3.952715695,3.0928492910000003,3.389792697,3.726606745,3.8606125689999997,3.6733456039999997,3.071843032,3.9300592030000003,11532127,10111,Lower middle income,"Middle East, North Africa, and Pakistan",Middle East and North Africa
Turkey,2007,4.129001673,3.6756629519999997,4.655157775,5.3132137539999995,4.047115515,4.538227814,3.601700231,4.4028303730000005,3.394579667,4.966144218,4.445442231,3.361599004,4.246872162,69515492,16551,Upper middle income,Emerging and Developing Europe,Europe and North America
Turkey,2008,3.7176892410000004,3.5424812080000003,4.790516288,5.325671423999999,3.8679216139999997,4.377003343,3.56565186,4.1116170389999995,3.529529554,5.161394489,4.230826116999999,3.161055746,4.148128711,70344357,16454,Upper middle income,Emerging and Developing Europe,Europe and North America
Turkey,2009,3.48557731,3.9182858439999997,4.655995937,5.315087882,3.8753730010000003,4.297945428,3.651446182,4.062528412,3.825690203,5.218233378,4.278438717,3.113488419,4.16085947,71261307,15467,Upper middle income,Emerging and Developing Europe,Europe and North America
Turkey,2010,3.6109246410000004,4.207291557,4.472890346,5.6489033189999995,4.044268186,4.2132282089999995,3.57178898,4.230409498999999,3.8549124580000003,5.167695794,4.161917224,3.104027718,4.247490161,72310416,16674,Upper middle income,Emerging and Developing Europe,Europe and North America
Turkey,2011,3.6854278689999997,4.387536652,4.757675127,5.622186082000001,4.0154082419999995,4.376019666,3.506690046,4.2604559,3.9482362280000003,5.188590619,4.092991275,3.149003441,4.280637668,73517002,17908,Upper middle income,Emerging and Developing Europe,Europe and North America
Turkey,2012,3.978358792,4.384724263,4.862161156,5.775862046,4.146242639,4.5546211969999995,3.7943062289999996,4.45669843,4.286006341,5.276204947,4.2521989630000006,3.3314535380000003,4.45233513,74849187,18057,Upper middle income,Emerging and Developing Europe,Europe and North America
Turkey,2013,4.083536358,4.45131889,4.624950143,5.859581835,4.293038847,4.517507081000001,3.736166921,4.397384641,4.0511134019999995,5.302879354,4.359251661,3.469439227,4.45106788,76223639,18579,Upper middle income,Emerging and Developing Europe,Europe and North America
Turkey,2014,3.898400895,4.55416262,4.834417134,5.754178261,4.692329545,4.6009389789999995,3.476923757,4.207526576,4.265651299,5.313526877,4.305225437,3.415476742,4.462380755,77523788,18884,Upper middle income,Emerging and Developing Europe,Europe and North America
Turkey,2015,3.84370639,4.434619005,4.747450605,5.6869215010000005,4.578157124,4.52969007,3.456061935,3.9326010460000003,4.082652617,5.412177976000001,4.065355235,3.353324911,4.37225012,78665830,19360,Upper middle income,Emerging and Developing Europe,Europe and North America
Turkey,2016,3.8514033710000004,4.415037773,4.9492691419999995,5.592684993,4.694392133,4.4747519680000005,3.3892519739999996,3.819408891,4.158863923,5.3834702089999995,3.9538690360000004,3.3080648839999998,4.392235738,80881344,17606,Upper middle income,Emerging and Developing Europe,Europe and North America
Turkey,2017,3.846294388,4.471871025,5.097010858,5.599669396,4.77683119,4.4837017889999995,3.389093214,3.819408886,4.422671128,5.498566081,3.99256395,3.314872597,4.418121768,80745020,17402,Upper middle income,Emerging and Developing Europe,Europe and North America
Uganda,2007,3.2091254819999997,2.422063683,4.313988874,3.061539053,2.835650559,3.6648685089999997,4.792650455,3.756574151,2.69431783,3.077992638,3.543790818,3.101723077,3.3317652360000003,29991958,1367,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Uganda,2008,3.271097418,2.355435721,4.610197547,3.115157809,2.8122471360000003,3.685501823,4.747104481,3.702729003,2.441422131,2.846565177,3.565481435,3.068996649,3.349053462,31014427,1437,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Uganda,2009,3.290845773,2.535023568,4.586935887,3.9259699589999997,2.7583106089999996,3.68086033,4.764167885,3.982212365,2.623715397,3.119791244,3.40759049,2.863965098,3.528466874,32067125,1490,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Uganda,2010,3.4154213889999996,2.395128582,3.8900066289999997,4.4156695710000005,2.762871909,3.66707762,4.80245616,4.108067883,2.9203482530000002,3.105548259,3.2335293480000002,2.761224367,3.5136743569999997,33149417,1515,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Uganda,2011,3.4990109210000004,2.4860207990000003,3.870243044,4.333260376,2.8632831110000003,3.8872876639999996,4.802677493,4.121350596,3.004256457,3.1595899480000003,3.3253973119999998,2.954596455,3.5591894230000003,34260342,1607,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Uganda,2012,3.489352713,2.267062883,3.830574612,4.352730079,2.858148064,3.95169998,4.829869206000001,4.143660323,2.93311371,3.224357262,3.523249542,3.0242522480000003,3.534528419,35400620,1622,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Uganda,2013,3.329546446,2.3056719709999998,3.636410335,4.3470938210000005,2.7168031239999997,3.876127793,4.685806675,3.897536002,2.8237233980000003,3.278747299,3.549494588,3.03935274,3.448789653,36573387,1621,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Uganda,2014,3.2927021639999996,2.277412839,4.362828847,4.446461225,2.677655057,3.945702502,4.661546005,3.813876327,2.78412661,3.3181969280000003,3.526793065,3.0635864510000004,3.5584012830000002,37782971,1638,Low income,Sub-Saharan Africa,Sub-Saharan Africa
Uganda,2015,3.4450257939999998,2.365828826,4.763992218,4.45721919,2.7073865010000002,3.902987202,4.649122695,3.73892483,2.7968849280000003,3.432352321,3.53977133,3.157121669,3.660512307,39032383,1680,Low income,Sub-Saharan Africa,Sub-Saharan Africa
